#ProductCode,Ussid[unique=true],Price,mrp,HomeDelivery,ExpressDelivery,CNC,baseMetalPrice1,baseMetalPrice2,baseMetalPrice3,baseMetalPrice4,gemStonePrice1,gemStonePrice2,gemStonePrice3,gemStonePrice4,gemStonePrice5,gemStonePrice6,gemStonePrice7,gemStonePrice8,gemStonePrice9,gemStonePrice10,diamondPrice1,diamondPrice2,diamondPrice3,diamondPrice4,diamondPrice5,diamondPrice6,diamondPrice7,baseMetalRate1,baseMetalRate2,baseMetalRate3,baseMetalRate4,gemStoneRate1,gemStoneRate2,gemStoneRate3,gemStoneRate4,gemStoneRate5,gemStoneRate6,gemStoneRate7,gemStoneRate8,gemStoneRate9,gemStoneRate10,diamondRate1,diamondRate2,diamondRate3,diamondRate4,diamondRate5,diamondRate6,diamondRate7,makingCharge,wastageTax

MP000000111087043,123661Tanishq42000600432,21166,6016,0,0,,,1300,,,,2400,,,,,,,,,,3301,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087043,123661Tanishq42000600433,21168,6018,0,0,,,1300,,,,2400,,,,,,,,,,3302,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087043,123661Tanishq42000600434,21170,6020,0,0,,,1300,,,,2400,,,,,,,,,,3303,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087043,123661Tanishq42000600435,21172,6022,0,0,,,1300,,,,2400,,,,,,,,,,3304,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087043,123661Tanishq42000600436,21174,6024,0,0,,,1300,,,,2400,,,,,,,,,,3305,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15

MP000000111087044,123661Tanishq42000600441,21176,6026,0,0,,,,1400,,,,2500,,,,,,,,,,3400,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087044,123661Tanishq42000600442,21178,6028,0,0,,,,1400,,,,2500,,,,,,,,,,3401,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087044,123661Tanishq42000600443,21180,6030,0,0,,,,1400,,,,2500,,,,,,,,,,3402,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087044,123661Tanishq42000600444,21182,6032,0,0,,,,1400,,,,2500,,,,,,,,,,3403,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087044,123661Tanishq42000600445,21184,6034,0,0,,,,1400,,,,2500,,,,,,,,,,3404,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15

MP000000111087045,123661Tanishq42000600456,21186,6036,0,0,1500,,,,,,,,2600,,,,,,,,,,3500,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087045,123661Tanishq42000600458,21188,6038,0,0,1500,,,,,,,,2600,,,,,,,,,,3501,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087045,123661Tanishq42000600560,21190,6040,0,0,1500,,,,,,,,2600,,,,,,,,,,3502,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087045,123661Tanishq42000600457,21192,6042,0,0,1500,,,,,,,,2600,,,,,,,,,,3503,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087045,123661Tanishq42000600459,21194,6044,0,0,1500,,,,,,,,2600,,,,,,,,,,3504,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15

MP000000111087046,123661Tanishq42000600461,21196,6046,0,0,,1600,,,,,,,,2700,,,,,,,,,,3600,,,4600,,,,,,,,5600,,,,,,,,,,6600,,10,15
MP000000111087046,123661Tanishq42000600462,21198,6048,0,0,,1600,,,,,,,,2700,,,,,,,,,,3601,,,4600,,,,,,,,5600,,,,,,,,,,6600,,10,15
MP000000111087046,123661Tanishq42000600463,21200,6050,0,0,,1600,,,,,,,,2700,,,,,,,,,,3602,,,4600,,,,,,,,5600,,,,,,,,,,6600,,10,15

MP000000111087047,123661Tanishq42000600471,21202,6052,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3700,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15
MP000000111087047,123661Tanishq42000600472,21204,6054,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3701,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15
MP000000111087047,123661Tanishq42000600473,21206,6056,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3702,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15
MP000000111087047,123661Tanishq42000600474,21208,6058,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3703,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15

MP000000111087048,123661Tanishq420006004801,21210,6060,0,0,,,,1800,,,,,,,,2900,,,3800,,,,,,,,,,4800,,,,,,,,5800,,,6800,,,,,,,10,15
MP000000111087048,123661Tanishq420006004802,21212,6062,0,0,,,,1800,,,,,,,,2900,,,3801,,,,,,,,,,4800,,,,,,,,5800,,,6800,,,,,,,10,15
MP000000111087048,123661Tanishq420006004803,21214,6064,0,0,,,,1800,,,,,,,,2900,,,3802,,,,,,,,,,4800,,,,,,,,5800,,,6800,,,,,,,10,15

MP000000111087049,123661Tanishq420006004901,21216,6066,0,0,1900,,,,,,,,,,,,3000,,,3900,,,,,,4900,,,,,,,,,,,,5900,,,6900,,,,,,10,15
MP000000111087049,123661Tanishq420006004902,21218,6068,0,0,1900,,,,,,,,,,,,3000,,,3901,,,,,,4900,,,,,,,,,,,,5900,,,6900,,,,,,10,15
MP000000111087049,123661Tanishq420006004903,21220,6070,0,0,1900,,,,,,,,,,,,3000,,,3902,,,,,,4900,,,,,,,,,,,,5900,,,6900,,,,,,10,15

MP000000111087050,123661Tanishq420006005001,21222,6072,0,0,,2000,,,,,,,,,,,,3100,,,4000,,,,,,5000,,,,,,,,,,,,6000,,,7000,,,,,10,15
MP000000111087050,123661Tanishq420006005002,21224,6074,0,0,,2000,,,,,,,,,,,,3100,,,4001,,,,,,5000,,,,,,,,,,,,6000,,,7000,,,,,10,15
MP000000111087050,123661Tanishq420006005003,21226,6076,0,0,,2000,,,,,,,,,,,,3100,,,4002,,,,,,5000,,,,,,,,,,,,6000,,,7000,,,,,10,15
                      
MP000000111087051,123661Tanishq420006005101,21228,6078,0,0,,,2100,,3200,,,,,,,,,,,,,4100,,,,,,5100,,6100,,,,,,,,,,,,,7100,,,,10,15
MP000000111087051,123661Tanishq420006005102,21230,6080,0,0,,,2100,,3200,,,,,,,,,,,,,4101,,,,,,5100,,6100,,,,,,,,,,,,,7100,,,,10,15
MP000000111087051,123661Tanishq420006005103,21232,6082,0,0,,,2100,,3200,,,,,,,,,,,,,4102,,,,,,5100,,6100,,,,,,,,,,,,,7100,,,,10,15
                      
MP000000111087052,123661Tanishq420006005201,21234,6084,0,0,,,,2200,,3300,,,,,,,,,,,,,4200,,,,,,5200,,6200,,,,,,,,,,,,,7200,,,10,15
MP000000111087052,123661Tanishq420006005202,21236,6086,0,0,,,,2200,,3300,,,,,,,,,,,,,4201,,,,,,5200,,6200,,,,,,,,,,,,,7200,,,10,15
MP000000111087052,123661Tanishq420006005203,21238,6088,0,0,,,,2200,,3300,,,,,,,,,,,,,4202,,,,,,5200,,6200,,,,,,,,,,,,,7200,,,10,15
                      
MP000000111087053,123661Tanishq420006005301,21240,6090,0,0,2300,,,,,,3400,,,,,,,,,,,,,4300,,5300,,,,,,6300,,,,,,,,,,,,,7300,,10,15
MP000000111087053,123661Tanishq420006005302,21242,6092,0,0,2300,,,,,,3400,,,,,,,,,,,,,4301,,5300,,,,,,6300,,,,,,,,,,,,,7300,,10,15
MP000000111087053,123661Tanishq420006005303,21244,6094,0,0,2300,,,,,,3400,,,,,,,,,,,,,4302,,5300,,,,,,6300,,,,,,,,,,,,,7300,,10,15
                      
MP000000111087054,123661Tanishq420006005401,21246,6096,0,0,,2400,,,,,,3500,,,,,,,,,,,,,4400,,5400,,,,,,6400,,,,,,,,,,,,,7400,10,15
MP000000111087054,123661Tanishq420006005402,21248,6098,0,0,,2400,,,,,,3500,,,,,,,,,,,,,4401,,5400,,,,,,6400,,,,,,,,,,,,,7400,10,15
MP000000111087054,123661Tanishq420006005403,21250,6100,0,0,,2400,,,,,,3500,,,,,,,,,,,,,4402,,5400,,,,,,6400,,,,,,,,,,,,,7400,10,15
                      
MP000000111087055,123661Tanishq420006005501,21252,6102,0,0,,,2400,,,,,,3600,,,,,,,4500,,,,,,,,5500,,,,,,6500,,,,,,7500,,,,,,,10,15
MP000000111087055,123661Tanishq420006005502,21254,6104,0,0,,,2400,,,,,,3600,,,,,,,4501,,,,,,,,5500,,,,,,6500,,,,,,7500,,,,,,,10,15
MP000000111087055,123661Tanishq420006005503,21256,6106,0,0,,,2400,,,,,,3600,,,,,,,4502,,,,,,,,5500,,,,,,6500,,,,,,7500,,,,,,,10,15

MP000000111087056,123676Anjali42000600560,21150,200,0,0,1200,,,,2200,,,,,,,,,,3100,,,,,,,4100,,,,5100,,,,,,,,,,6100,,,,,,,10,15
MP000000111087056,123676Anjali42000600561,23150,1050,0,0,1200,,,,2200,,,,,,,,,,3100,,,,,,,4100,,,,5100,,,,,,,,,,6100,,,,,,,10,15
MP000000111087056,123676Anjali42000600562,21150,6000,0,0,1200,,,,2200,,,,,,,,,,3100,,,,,,,4100,,,,5100,,,,,,,,,,6100,,,,,,,10,15
MP000000111087056,123676Anjali42000600563,21152,6002,0,0,1200,,,,2200,,,,,,,,,,3100,,,,,,,4100,,,,5100,,,,,,,,,,6100,,,,,,,10,15

MP000000111087057,123676Anjali42000600570,21154,6004,0,0,,1200,,,,2300,,,,,,,,,,3200,,,,,,,4200,,,,5200,,,,,,,,,,6200,,,,,,10,15
MP000000111087057,123676Anjali42000600571,21156,6006,0,0,,1200,,,,2300,,,,,,,,,,3201,,,,,,,4200,,,,5200,,,,,,,,,,6200,,,,,,10,15
MP000000111087057,123676Anjali42000600572,21158,6008,0,0,,1200,,,,2300,,,,,,,,,,3202,,,,,,,4200,,,,5200,,,,,,,,,,6200,,,,,,10,15
MP000000111087057,123676Anjali42000600573,21160,6010,0,0,,1200,,,,2300,,,,,,,,,,3203,,,,,,,4200,,,,5200,,,,,,,,,,6200,,,,,,10,15
MP000000111087057,123676Anjali42000600574,21162,6012,0,0,,1200,,,,2300,,,,,,,,,,3204,,,,,,,4200,,,,5200,,,,,,,,,,6200,,,,,,10,15

MP000000111087058,123676Anjali42000600581,21164,6014,0,0,,,1300,,,,2400,,,,,,,,,,3300,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087058,123676Anjali42000600582,21166,6016,0,0,,,1300,,,,2400,,,,,,,,,,3301,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087058,123676Anjali42000600583,21168,6018,0,0,,,1300,,,,2400,,,,,,,,,,3302,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087058,123676Anjali42000600584,21170,6020,0,0,,,1300,,,,2400,,,,,,,,,,3303,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087058,123676Anjali42000600585,21172,6022,0,0,,,1300,,,,2400,,,,,,,,,,3304,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15
MP000000111087058,123676Anjali42000600586,21174,6024,0,0,,,1300,,,,2400,,,,,,,,,,3305,,,,,,,4300,,,,5300,,,,,,,,,,6300,,,,,10,15

MP000000111087059,123676Anjali42000600591,21176,6026,0,0,,,,1400,,,,2500,,,,,,,,,,3400,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087059,123676Anjali42000600592,21178,6028,0,0,,,,1400,,,,2500,,,,,,,,,,3401,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087059,123676Anjali42000600593,21180,6030,0,0,,,,1400,,,,2500,,,,,,,,,,3402,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087059,123676Anjali42000600594,21182,6032,0,0,,,,1400,,,,2500,,,,,,,,,,3403,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15
MP000000111087059,123676Anjali42000600595,21184,6034,0,0,,,,1400,,,,2500,,,,,,,,,,3404,,,,,,,4400,,,,5400,,,,,,,,,,6400,,,,10,15

MP000000111087060,123676Anjali42000600606,21186,6036,0,0,1500,,,,,,,,2600,,,,,,,,,,3500,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087060,123676Anjali42000600608,21188,6038,0,0,1500,,,,,,,,2600,,,,,,,,,,3501,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087060,123676Anjali42000600610,21190,6040,0,0,1500,,,,,,,,2600,,,,,,,,,,3502,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087060,123676Anjali42000600607,21192,6042,0,0,1500,,,,,,,,2600,,,,,,,,,,3503,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15
MP000000111087060,123676Anjali42000600609,21194,6044,0,0,1500,,,,,,,,2600,,,,,,,,,,3504,,,4500,,,,,,,,5500,,,,,,,,,,6500,,,10,15

MP000000111087061,123676Anjali42000600611,21196,6046,0,0,,1600,,,,,,,,2700,,,,,,,,,,3600,,,4600,,,,,,,,5600,,,,,,,,,,6600,,10,15
MP000000111087061,123676Anjali42000600612,21198,6048,0,0,,1600,,,,,,,,2700,,,,,,,,,,3601,,,4600,,,,,,,,5600,,,,,,,,,,6600,,10,15
MP000000111087061,123676Anjali42000600613,21200,6050,0,0,,1600,,,,,,,,2700,,,,,,,,,,3602,,,4600,,,,,,,,5600,,,,,,,,,,6600,,10,15

MP000000111087062,123676Anjali42000600621,21202,6052,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3700,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15
MP000000111087062,123676Anjali42000600622,21204,6054,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3701,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15
MP000000111087062,123676Anjali42000600623,21206,6056,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3702,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15
MP000000111087062,123676Anjali42000600624,21208,6058,0,0,,,1700,,,,,,,,2800,,,,,,,,,,3703,,,4700,,,,,,,,5700,,,,,,,,,,6700,10,15

MP000000111087063,123676Anjali420006006301,21210,6060,0,0,,,,1800,,,,,,,,2900,,,3800,,,,,,,,,,4800,,,,,,,,5800,,,6800,,,,,,,10,15
MP000000111087063,123676Anjali420006006302,21212,6062,0,0,,,,1800,,,,,,,,2900,,,3801,,,,,,,,,,4800,,,,,,,,5800,,,6800,,,,,,,10,15
MP000000111087063,123676Anjali420006006303,21214,6064,0,0,,,,1800,,,,,,,,2900,,,3802,,,,,,,,,,4800,,,,,,,,5800,,,6800,,,,,,,10,15

MP000000111087064,123676Anjali420006006401,21216,6066,0,0,1900,,,,,,,,,,,,3000,,,3900,,,,,,4900,,,,,,,,,,,,5900,,,6900,,,,,,10,15
MP000000111087064,123676Anjali420006006402,21218,6068,0,0,1900,,,,,,,,,,,,3000,,,3901,,,,,,4900,,,,,,,,,,,,5900,,,6900,,,,,,10,15
MP000000111087064,123676Anjali420006006403,21220,6070,0,0,1900,,,,,,,,,,,,3000,,,3902,,,,,,4900,,,,,,,,,,,,5900,,,6900,,,,,,10,15

MP000000111087065,123676Anjali420006006501,21222,6072,0,0,,2000,,,,,,,,,,,,3100,,,4000,,,,,,5000,,,,,,,,,,,,6000,,,7000,,,,,10,15
MP000000111087065,123676Anjali420006006502,21224,6074,0,0,,2000,,,,,,,,,,,,3100,,,4001,,,,,,5000,,,,,,,,,,,,6000,,,7000,,,,,10,15
MP000000111087065,123676Anjali420006006503,21226,6076,0,0,,2000,,,,,,,,,,,,3100,,,4002,,,,,,5000,,,,,,,,,,,,6000,,,7000,,,,,10,15

MP000000111087066,123676Anjali420006006601,21228,6078,0,0,,,2100,,3200,,,,,,,,,,,,,4100,,,,,,5100,,6100,,,,,,,,,,,,,7100,,,,10,15
MP000000111087066,123676Anjali420006006602,21230,6080,0,0,,,2100,,3200,,,,,,,,,,,,,4101,,,,,,5100,,6100,,,,,,,,,,,,,7100,,,,10,15
MP000000111087066,123676Anjali420006006603,21232,6082,0,0,,,2100,,3200,,,,,,,,,,,,,4102,,,,,,5100,,6100,,,,,,,,,,,,,7100,,,,10,15

MP000000111087067,123676Anjali420006006701,21234,6084,0,0,,,,2200,,3300,,,,,,,,,,,,,4200,,,,,,5200,,6200,,,,,,,,,,,,,7200,,,10,15
MP000000111087067,123676Anjali420006006702,21236,6086,0,0,,,,2200,,3300,,,,,,,,,,,,,4201,,,,,,5200,,6200,,,,,,,,,,,,,7200,,,10,15
MP000000111087067,123676Anjali420006006703,21238,6088,0,0,,,,2200,,3300,,,,,,,,,,,,,4202,,,,,,5200,,6200,,,,,,,,,,,,,7200,,,10,15

MP000000111087068,123676Anjali420006006801,21240,6090,0,0,2300,,,,,,3400,,,,,,,,,,,,,4300,,5300,,,,,,6300,,,,,,,,,,,,,7300,,10,15
MP000000111087068,123676Anjali420006006802,21242,6092,0,0,2300,,,,,,3400,,,,,,,,,,,,,4301,,5300,,,,,,6300,,,,,,,,,,,,,7300,,10,15
MP000000111087068,123676Anjali420006006803,21244,6094,0,0,2300,,,,,,3400,,,,,,,,,,,,,4302,,5300,,,,,,6300,,,,,,,,,,,,,7300,,10,15

MP000000111087069,123676Anjali420006007001,21246,6096,0,0,,2400,,,,,,3500,,,,,,,,,,,,,4400,,5400,,,,,,6400,,,,,,,,,,,,,7400,10,15
MP000000111087069,123676Anjali420006007002,21248,6098,0,0,,2400,,,,,,3500,,,,,,,,,,,,,4401,,5400,,,,,,6400,,,,,,,,,,,,,7400,10,15
MP000000111087069,123676Anjali420006007003,21250,6100,0,0,,2400,,,,,,3500,,,,,,,,,,,,,4402,,5400,,,,,,6400,,,,,,,,,,,,,7400,10,15

MP000000111087070,123676Anjali420006007101,21252,6102,0,0,,,2400,,,,,,3600,,,,,,,4500,,,,,,,,5500,,,,,,6500,,,,,,7500,,,,,,,10,15
MP000000111087070,123676Anjali420006007102,21254,6104,0,0,,,2400,,,,,,3600,,,,,,,4501,,,,,,,,5500,,,,,,6500,,,,,,7500,,,,,,,10,15
MP000000111087070,123676Anjali420006007103,21256,6106,0,0,,,2400,,,,,,3600,,,,,,,4502,,,,,,,,5500,,,,,,6500,,,,,,7500,,,,,,,10,15
