#JewelleryPriceRow																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
MP000000000595714	123652Anjali22000600241	20000	21500			5000					5900										7643						8900					12500										14577						110	130																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595714	123652Anjali22000600242	20500	22000			5500					6000										9770						8900					12500										14577						111	131																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595715	123652Anjali22000600250	21000	23000			6000					6100										6789						9000					13000										16778						112	132																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595715	123652Anjali22000600251	21500	23500			6500					6200										8978						9000					13000										16778						113	133																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595715	123652Anjali22000600252	22000	24000			7000					6300										7899						9000					13000										16778						114	134																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595716	123652Anjali22000600260	22500	25000			7500					6400										8970						10000					13500										17890						115	135																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595716	123652Anjali22000600261	23000	25500			8000					6600										7348						10000					13500										17890						116	136																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595716	123652Anjali22000600262	23500	30000			9000					6800										7348						10000					13500										17890						117	137																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595717	123653Kalyan22000600321	18500	19000				1000				2000											8000						1212				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595717	123653Kalyan22000600322	18600	19001				1001				2001											8001						1213				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595717	123653Kalyan22000600323	18601	19002				1002				2002											8002						1214				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595717	123653Kalyan22000600324	18602	19003				1003				2003											8003						1215				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595717	123653Kalyan22000600325	18603	19004				1004				2004											8004						1216				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595718	123653Kalyan22000600326	18604	19005				1005				2005											8005						1217				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595718	123653Kalyan22000600327	18605	19006				1006				2006											8006						1218				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595718	123653Kalyan22000600328	18606	19007				1007				2007											8007						1219				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595718	123653Kalyan22000600329	18607	19008				1008				2008											8008						1220				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595718	123653Kalyan22000600330	18608	19009				1009				2009											8009						1221				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595719	123653Kalyan22000600330	18609	19010				1010				2010											8010						1222				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595719	123653Kalyan22000600331	18610	19011				1011				2011											8011						1223				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595719	123653Kalyan22000600332	18611	19012				1012				2012											8012						1224				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595719	123653Kalyan22000600333	18612	19013				1013				2013											8013						1225				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595719	123653Kalyan22000600334	18613	19014				1014				2014											8014						1226				5000											5500					1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595720	123654diya22000600335	25000	26000					1015					2200										9000						1300					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595720	123654diya22000600336	25001	26001					1016					2201										9001						1301					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595720	123654diya22000600337	25002	26002					1017					2202										9002						1302					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595720	123654diya22000600338	25003	26003					1018					2203										9003						1303					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595720	123654diya22000600339	25004	26004					1019					2204										9004						1304					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595721	123654diya22000600340	25005	26005					1020					2205										9005						1305					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595721	123654diya22000600341	25006	26006					1021					2206										9006						1306					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595721	123654diya22000600342	25007	26007					1022					2207										9007						1307					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595721	123654diya22000600343	25008	26008					1023					2208										9008						1308					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595721	123654diya22000600344	25009	26009					1024					2209										9009						1309					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595722	123654diya22000600345	25010	26010					1025					2210										9010						1310					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595722	123654diya22000600346	25011	26011					1026					2211										9011						1311					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595722	123654diya22000600347	25012	26012					1027					2212										9012						1312					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595722	123654diya22000600348	25013	26013					1028					2213										9013						1313					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595722	123654diya22000600349	25014	26014					1029					2214										9014						1314					4000										4400				1100	125																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595723	123655Anjali2200060033			10000		12000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									500										251
MP000000000595723	123655Anjali2200060033			11500		13000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									501										252
MP000000000595723	123655Anjali2200060033			12500		15000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									502										253
MP000000000595724	123655Anjali2200060034			13000		15000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									503										254
MP000000000595724	123655Anjali2200060034			14000		12000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									504										255
MP000000000595724	123655Anjali2200060034			15000		14000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									505										256
MP000000000595725	123655Anjali2200060035			16000		19000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									506										257
MP000000000595725	123655Anjali2200060035			17000		17000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									507										258
MP000000000595725	123655Anjali2200060035			18000		15000				300																																																																																																																																								100																																																																																																																																																													70000									100																																																																																																																															650																																																																																																																																																		7000									508										259
MP000000000595726	123656parineeta2200060036			10000		15000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						509										250			
MP000000000595726	123656parineeta2200060036			11500		17000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						510										251			
MP000000000595726	123656parineeta2200060036			12500		18000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						511										254			
MP000000000595727	123656parineeta2200060037			13000		11000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						512										260			
MP000000000595727	123656parineeta2200060037			14000		12000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						513										270			
MP000000000595727	123656parineeta2200060037			15000		13000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						514										280			
MP000000000595728	123656parineeta2200060038			16000		12000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						515										290			
MP000000000595728	123656parineeta2200060038			17000		19000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						516										210			
MP000000000595728	123656parineeta2200060038			18000		16000																	500																																																																																																																																							200																																																																																																																																60000																																						200																																																																																																																														750																																																																																																																							6000																						517										220			
MP000000000595729	123657Anjali22000600391	100001	120001					20000									10000								20000				100									100								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595729	123657Anjali22000600392	125002	150012					15000									15000								30000				200									120								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595729	123657Anjali22000600393	135003	115003					12000									17000								40000				170									150								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595730	123657Anjali22000600401	100001	120001					14500									15500								23000				135									220								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595730	123657Anjali22000600402	140052	150002					15500									13500								24000				136									230								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595730	123657Anjali22000600403	130003	140003					16500									12500								25000				137									224								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595731	123657Anjali22000600411	120001	100001					15500									10500								23100				105									221								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595731	123657Anjali22000600412	150052	190002					16500									11500								24200				116									232								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595731	123657Anjali22000600413	160003	160003					17500									16500								25300				127									223								200		1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595732	123658Tanishq22000600421	100021	12089						14401									11001				25001								500									200				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595732	123658Tanishq22000600422	125045	15078						14402									11002				25002								501									201				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595732	123658Tanishq22000600423	135096	11599						14403									11003				25003								502									202				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595733	123658Tanishq22000600431	100011	120022						14402									11000				25000								509									300				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595733	123658Tanishq22000600432	140051	150001						14403									11007				25011								510									301				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595733	123658Tanishq22000600433	130001	140002						14404									11008				25021								520									302				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595734	123658Tanishq22000600441	120089	120051						14452									14000				24000								400									219				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595734	123658Tanishq22000600442	135000	145079						14462									16000				22000								600									220				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595734	123658Tanishq22000600443	135007	150078						14472									17000				29000								800									221				200					1500	200																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595735	123659diya22000600450	10000	12000			200							100													10000	100							150													5000	500	250																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595735	123659diya22000600451	12500	15001			200							100													10000	100							150													5000	502	300																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595735	123659diya22000600452	13500	11500			200							100													10000	100							150													5000	503	253																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595736	123659diya22000600460	10000	12000			200							100													10000	100							150													5000	504	320																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595736	123659diya22000600461	14005	15000			200							100													10000	100							150													5000	510	250																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595736	123659diya22000600462	13000	14000			200							100													10000	100							150													5000	520	300																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595737	123659diya22000600470	12000	12000			200							100													10000	100							150													5000	500	253																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595737	123659diya22000600471	13500	14500			200							100													10000	100							150													5000	502	320																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595737	123659diya22000600472	13500	15000			200							100													10000	100							150													5000	503	250																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595738	123660Anjali22000600480	10000	12000				3000												200			5050						150												170			10000					504	300																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595738	123660Anjali22000600481	12500	15001				3000												200			5050						150												170			10000					510	253																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595738	123660Anjali22000600482	13500	11500				3000												200			5050						150												170			10000					520	320																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595739	123660Anjali22000600490	10000	12000				3000												200			5050						150												170			10000					500	250																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595739	123660Anjali22000600491	14005	15000				3000												200			5050						150												170			10000					502	300																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595739	123660Anjali22000600492	13000	14000				3000												200			5050						150												170			10000					503	253																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595740	123660Anjali22000600500	12000	12000				3000												200			5050						150												170			10000					504	320																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595740	123660Anjali22000600501	13500	14500				3000												200			5050						150												170			10000					510	250																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000000595740	123660Anjali22000600502	13500	15000				3000												200			5050						150												170			10000					520	300																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087041	123661Tanishq42000600410	21150	200			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087041	123661Tanishq42000600411	23150	1050			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087041	123661Tanishq42000600412	21150	6000			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087041	123661Tanishq42000600413	21152	6002			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087042	123662Tanishq42000600420	21154	6004				1200				2300										3200							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087042	123662Tanishq42000600421	21156	6006				1200				2300										3201							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087042	123662Tanishq42000600422	21158	6008				1200				2300										3202							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087042	123662Tanishq42000600423	21160	6010				1200				2300										3203							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087042	123662Tanishq42000600424	21162	6012				1200				2300										3204							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087043	123663Tanishq42000600431	21164	6014					1300				2400										3300							4300				5300										6300					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087043	123663Tanishq42000600432	21166	6016					1300				2400										3301							4300				5300										6300					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087043	123663Tanishq42000600433	21168	6018					1300				2400										3302							4300				5300										6300					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087043	123663Tanishq42000600434	21170	6020					1300				2400										3303							4300				5300										6300					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087043	123663Tanishq42000600435	21172	6022					1300				2400										3304							4300				5300										6300					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087043	123663Tanishq42000600436	21174	6024					1300				2400										3305							4300				5300										6300					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087044	123664Tanishq42000600441	21176	6026						1400				2500										3400							4400				5400										6400				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087044	123664Tanishq42000600442	21178	6028						1400				2500										3401							4400				5400										6400				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087044	123664Tanishq42000600443	21180	6030						1400				2500										3402							4400				5400										6400				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087044	123664Tanishq42000600444	21182	6032						1400				2500										3403							4400				5400										6400				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087044	123664Tanishq42000600445	21184	6034						1400				2500										3404							4400				5400										6400				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087045	123665Tanishq42000600456	21186	6036			1500								2600										3500			4500								5500										6500			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087045	123665Tanishq42000600458	21188	6038			1500								2600										3501			4500								5500										6500			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087045	123665Tanishq42000600560	21190	6040			1500								2600										3502			4500								5500										6500			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087045	123665Tanishq42000600457	21192	6042			1500								2600										3503			4500								5500										6500			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087045	123665Tanishq42000600459	21194	6044			1500								2600										3504			4500								5500										6500			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087046	123666Tanishq42000600461	21196	6046				1600								2700										3600			4600								5600										6600		10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087046	123666Tanishq42000600462	21198	6048				1600								2700										3601			4600								5600										6600		10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087046	123666Tanishq42000600463	21200	6050				1600								2700										3602			4600								5600										6600		10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087047	123667Tanishq42000600471	21202	6052					1700								2800										3700			4700								5700										6700	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087047	123667Tanishq42000600472	21204	6054					1700								2800										3701			4700								5700										6700	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087047	123667Tanishq42000600473	21206	6056					1700								2800										3702			4700								5700										6700	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087047	123667Tanishq42000600474	21208	6058					1700								2800										3703			4700								5700										6700	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087048	123668Tanishq420006004801	21210	6060						1800								2900			3800										4800								5800			6800							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087048	123668Tanishq420006004802	21212	6062						1800								2900			3801										4800								5800			6800							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087048	123668Tanishq420006004803	21214	6064						1800								2900			3802										4800								5800			6800							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087049	123669Tanishq420006004901	21216	6066			1900												3000			3900						4900												5900			6900						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087049	123669Tanishq420006004902	21218	6068			1900												3000			3901						4900												5900			6900						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087049	123669Tanishq420006004903	21220	6070			1900												3000			3902						4900												5900			6900						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087050	123670Tanishq420006005001	21222	6072				2000												3100			4000						5000												6000			7000					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087050	123670Tanishq420006005002	21224	6074				2000												3100			4001						5000												6000			7000					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087050	123670Tanishq420006005003	21226	6076				2000												3100			4002						5000												6000			7000					10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087051	123671Tanishq420006005101	21228	6078					2100		3200													4100						5100		6100													7100				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087051	123671Tanishq420006005102	21230	6080					2100		3200													4101						5100		6100													7100				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087051	123671Tanishq420006005103	21232	6082					2100		3200													4102						5100		6100													7100				10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087052	123672Tanishq420006005201	21234	6084						2200		3300													4200						5200		6200													7200			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087052	123672Tanishq420006005202	21236	6086						2200		3300													4201						5200		6200													7200			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087052	123672Tanishq420006005203	21238	6088						2200		3300													4202						5200		6200													7200			10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087053	123673Tanishq420006005301	21240	6090			2300						3400													4300		5300						6300													7300		10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087053	123673Tanishq420006005302	21242	6092			2300						3400													4301		5300						6300													7300		10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087053	123673Tanishq420006005303	21244	6094			2300						3400													4302		5300						6300													7300		10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087054	123674Tanishq420006005401	21246	6096				2400						3500													4400		5400						6400													7400	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087054	123674Tanishq420006005402	21248	6098				2400						3500													4401		5400						6400													7400	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087054	123674Tanishq420006005403	21250	6100				2400						3500													4402		5400						6400													7400	10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087055	123675Tanishq420006005501	21252	6102					2400						3600							4500								5500						6500						7500							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087055	123675Tanishq420006005502	21254	6104					2400						3600							4501								5500						6500						7500							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087055	123675Tanishq420006005503	21256	6106					2400						3600							4502								5500						6500						7500							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087056	123676Anjali42000600560	21150	200			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087056	123676Anjali42000600561	23150	1050			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087056	123676Anjali42000600562	21150	6000			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087056	123676Anjali42000600563	21152	6002			1200				2200										3100							4100				5100										6100							10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087057	123676Anjali42000600570	21154	6004				1200				2300										3200							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087057	123676Anjali42000600571	21156	6006				1200				2300										3201							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
MP000000111087057	123676Anjali42000600572	21158	6008				1200				2300										3202							4200				5200										6200						10	15																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
